"cliente_id","genero","idade","data_inicio_contrato","tempo_contrato_meses","tipo_plano","valor_mensal","forma_pagamento","frequencia_mensal","duracao_media_treino_min","tem_personal_trainer","participa_aulas_coletivas","usa_app_academia","atrasos_pagamento_12m","teve_desconto_promocao","nps_score","numero_reclamacoes","participou_eventos","reducao_frequencia_3m","dias_desde_ultimo_acesso","tentou_cancelar_antes","churn","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001243","F","34","8/20/2024","15.7","Intermediário","149.6","Cartão de Crédito","15","41","0","1","0","0","1","6","0","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001244","F","27","6/18/2024","17.8","Intermediário","126.05","PIX","10","77","0","0","0","0","1","4","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001245","F","26","7/12/2021","53","VIP","268.12","Débito Automático","10","40","0","0","1","2","0","7","2","0","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001246","F","16","7/5/2021","53.2","Básico","97.48","Débito Automático","12","37","1","1","0","0","0","7","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001247","M","29","6/10/2022","42","Básico","94.02","Cartão de Crédito","12","64","0","1","0","1","0","1","1","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001248","M","26","8/22/2022","39.7","VIP","337.44","PIX","13","49","0","0","0","0","0","4","0","1","1","6","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001249","F","25","3/28/2022","44.5","VIP","263.84","Boleto","7","24","0","1","1","2","0","4","0","1","1","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001250","F","37","6/9/2021","54.1","Básico","87.88","Cartão de Crédito","9","78","0","0","0","2","1","6","1","1","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001251","F","39","11/1/2024","13.3","Básico","85.56","Débito Automático","10","89","0","0","0","0","1","10","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001252","F","34","7/25/2023","28.6","Intermediário","120.29","Débito Automático","12","87","1","0","0","4","0","8","0","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001253","M","43","4/20/2025","7.7","Básico","85.59","Débito Automático","8","42","0","0","0","0","0","6","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001254","M","38","11/22/2022","36.6","Premium","198.88","Débito Automático","7","75","0","1","0","0","0","10","0","0","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001255","F","28","9/7/2024","15.1","Básico","81.74","Débito Automático","11","52","0","0","1","1","0","7","0","0","1","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001256","M","26","4/25/2022","43.6","Básico","91.23","Débito Automático","7","33","0","0","0","0","0","9","0","1","0","15","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001257","M","35","2/9/2025","10","Intermediário","135.23","Boleto","15","46","0","0","1","0","0","10","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001258","F","38","6/15/2024","17.9","VIP","254.55","Débito Automático","13","15","0","0","1","6","0","9","3","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001259","M","48","4/24/2021","55.6","Intermediário","148.06","Débito Automático","4","38","1","0","1","0","0","9","2","0","0","17","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001260","F","46","2/23/2025","9.6","Intermediário","149.07","Débito Automático","12","28","1","1","0","1","0","10","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001261","M","25","7/18/2025","4.8","VIP","333.35","Débito Automático","17","70","0","0","1","1","0","5","1","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001262","F","30","8/11/2025","4","Intermediário","139.32","Débito Automático","9","72","0","0","0","3","0","9","1","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001263","M","40","1/6/2025","11.1","Intermediário","158.65","Débito Automático","9","22","0","0","1","0","0","4","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001264","M","44","7/2/2021","53.3","Intermediário","156.46","PIX","11","85","1","0","1","0","1","7","1","0","0","8","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001265","M","43","3/22/2024","20.7","Básico","90.93","Débito Automático","8","49","0","1","0","1","0","3","1","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001266","M","31","8/11/2022","40","Intermediário","137.7","Débito Automático","3","38","1","0","1","2","1","6","3","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001267","M","16","9/30/2021","50.4","Intermediário","120.02","Cartão de Crédito","15","20","0","0","0","1","1","4","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001268","M","20","4/28/2021","55.5","Básico","94.12","Débito Automático","8","44","0","1","1","0","0","9","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001269","F","35","10/3/2022","38.3","Básico","91.2","Débito Automático","14","61","1","0","1","0","0","7","0","1","0","18","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001270","M","36","4/29/2024","19.4","Básico","98.65","Débito Automático","6","89","0","1","0","0","0","4","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001271","F","18","6/26/2023","29.5","Intermediário","143.67","Débito Automático","14","62","1","0","1","1","0","9","0","0","1","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001272","F","32","4/1/2025","8.3","Básico","99.76","Cartão de Crédito","10","57","0","1","1","2","0","7","1","0","1","7","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001273","F","39","4/27/2023","31.5","Básico","96.98","Boleto","13","79","1","0","1","1","0","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001274","M","18","1/31/2022","46.3","VIP","345.26","Débito Automático","12","68","0","1","0","0","1","6","1","1","0","19","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001275","F","45","3/29/2024","20.4","Intermediário","133.01","Cartão de Crédito","9","27","0","0","0","2","0","4","0","0","0","11","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001276","M","27","1/8/2022","47.1","Básico","82.89","Débito Automático","11","54","0","0","0","0","1","3","0","1","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001277","M","47","9/9/2023","27.1","Premium","219.74","Débito Automático","15","50","0","1","0","0","0","8","1","0","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001278","F","25","6/2/2024","18.3","Básico","95.62","Débito Automático","8","61","1","1","0","1","1","4","2","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001279","M","19","2/21/2023","33.6","Premium","190.47","Cartão de Crédito","11","53","0","0","0","0","0","4","0","0","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001280","F","26","12/2/2022","36.3","Premium","218.14","Débito Automático","13","44","0","1","0","0","1","8","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001281","F","30","3/6/2023","33.2","Premium","209","Cartão de Crédito","3","101","1","0","0","4","0","10","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001282","F","27","6/29/2023","29.4","Premium","185.38","Cartão de Crédito","8","63","0","0","0","0","0","5","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001283","F","29","6/30/2025","5.4","Básico","89.94","Boleto","10","76","0","1","1","2","0","10","0","1","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001284","M","36","8/5/2022","40.2","Premium","226.46","Débito Automático","16","62","1","0","1","2","1","5","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001285","M","29","9/21/2025","2.7","Básico","90.03","Débito Automático","8","85","0","1","0","0","0","6","4","0","0","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001286","F","31","12/16/2020","59.8","Básico","95.67","Débito Automático","5","62","0","1","1","1","1","8","0","0","0","8","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001287","M","16","7/11/2023","29","VIP","252.79","PIX","13","89","0","1","1","0","0","8","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001288","M","36","10/29/2021","49.4","Intermediário","149.02","Boleto","13","15","1","0","0","0","1","10","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001289","M","30","2/20/2024","21.7","VIP","344.58","Boleto","15","67","0","1","1","0","1","8","0","1","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001290","M","51","7/24/2022","40.6","Básico","89.89","Cartão de Crédito","13","71","0","0","1","0","0","6","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001291","M","20","7/17/2024","16.8","Intermediário","133.41","Cartão de Crédito","7","72","0","1","1","1","0","3","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001292","M","16","10/20/2025","1.7","Básico","92.83","Débito Automático","8","37","0","0","1","0","1","7","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001293","F","39","6/7/2025","6.1","Intermediário","156.55","Boleto","7","46","0","1","1","0","0","9","3","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001294","F","36","8/30/2024","15.4","Básico","83.44","Boleto","11","38","1","1","1","0","0","9","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001295","F","19","3/2/2022","45.3","Básico","87.97","Débito Automático","8","77","0","0","0","0","1","8","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001296","M","16","4/4/2021","56.2","Básico","83.03","Débito Automático","6","87","1","1","0","6","0","8","0","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001297","M","50","2/13/2021","57.9","Premium","204.73","Cartão de Crédito","5","23","0","1","0","0","0","4","0","1","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001298","M","48","9/20/2022","38.7","Básico","90.71","Débito Automático","14","70","0","0","1","0","0","4","0","0","1","17","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001299","F","16","8/27/2022","39.5","Premium","227.11","Boleto","7","43","0","0","0","0","1","7","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001300","F","26","10/30/2025","1.4","Básico","88.15","Débito Automático","8","108","1","1","1","0","0","2","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI001301","M","51","8/28/2021","51.4","Básico","91.24","Débito Automático","11","79","1","0","1","0","0","4","2","0","1","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
